MovieID,List Index,Title,Genres
2552,2483,My Boyfriend's Back (1993),Comedy
2553,2484,Village of the Damned (1960),Horror|Sci-Fi|Thriller
2554,2485,Children of the Damned (1963),Horror|Sci-Fi|Thriller
2555,2486,Baby Geniuses (1999),Comedy
2556,2487,Telling You (1998),Comedy|Drama|Romance
2557,2488,I Stand Alone (Seul contre tous) (1998),Drama
2558,2489,Forces of Nature (1999),Comedy|Romance
2559,2490,"King and I, The (1999)",Animation|Children's
2560,2491,Ravenous (1999),Drama|Horror
2561,2492,True Crime (1999),Crime|Thriller
2562,2493,Bandits (1997),Drama
2563,2494,Beauty (1998),Drama
2564,2495,"Empty Mirror, The (1999)",Drama
2565,2496,"King and I, The (1956)",Musical
2566,2497,Doug's 1st Movie (1999),Animation|Children's
2567,2498,EDtv (1999),Comedy
2568,2499,"Mod Squad, The (1999)",Action|Crime
2569,2500,Among Giants (1998),Drama|Romance
2570,2501,"Walk on the Moon, A (1999)",Drama|Romance
2571,2502,"Matrix, The (1999)",Action|Sci-Fi|Thriller
2572,2503,10 Things I Hate About You (1999),Comedy|Romance
2573,2504,Tango (1998),Drama
2574,2505,"Out-of-Towners, The (1999)",Comedy
2575,2506,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama
2576,2507,"Love, etc. (1996)",Drama
2577,2508,Metroland (1997),Comedy|Drama
2578,2509,"Sticky Fingers of Time, The (1997)",Sci-Fi
2579,2510,Following (1998),Drama
2580,2511,Go (1999),Crime
2581,2512,Never Been Kissed (1999),Comedy|Romance
2582,2513,Twin Dragons (Shuang long hui) (1992),Action|Comedy
2583,2514,Cookie's Fortune (1999),Mystery
2584,2515,Foolish (1999),Comedy
2585,2516,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance
2586,2517,"Goodbye, Lover (1999)",Comedy|Crime|Thriller
2587,2518,Life (1999),Comedy
2588,2519,Clubland (1998),Drama
2589,2520,Friends & Lovers (1999),Comedy|Drama|Romance
2590,2521,Hideous Kinky (1998),Drama
2591,2522,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),Comedy|Romance
2592,2523,"Joyriders, The (1999)",Drama
2593,2524,"Monster, The (Il Mostro) (1994)",Comedy
2594,2525,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi
2595,2526,Photographer (Fotoamator) (1998),Documentary
2596,2527,SLC Punk! (1998),Comedy|Drama
2597,2528,Lost & Found (1999),Comedy|Romance
2598,2529,Pushing Tin (1999),Comedy
2599,2530,Election (1999),Comedy
2600,2531,eXistenZ (1999),Action|Sci-Fi|Thriller
2601,2532,"Little Bit of Soul, A (1998)",Comedy
2602,2533,Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi
2603,2534,Nô (1998),Drama
2604,2535,Let it Come Down: The Life of Paul Bowles (1998),Documentary
2605,2536,Entrapment (1999),Crime|Thriller
2606,2537,Idle Hands (1999),Comedy|Horror
2607,2538,Get Real (1998),Drama
2608,2539,Heaven (1998),Thriller
2609,2540,"King of Masks, The (Bian Lian) (1996)",Drama
2610,2541,Three Seasons (1999),Drama
2611,2542,"Winslow Boy, The (1998)",Drama
2612,2543,Mildred Pierce (1945),Drama
2613,2544,Night of the Comet (1984),Action|Horror|Sci-Fi
2614,2545,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi
2615,2546,My Science Project (1985),Adventure|Sci-Fi
2616,2547,Dick Tracy (1990),Action|Crime
2617,2548,"Mummy, The (1999)",Action|Adventure|Horror|Thriller
2618,2549,"Castle, The (1997)",Comedy
2619,2550,Mascara (1999),Drama
2620,2551,This Is My Father (1998),Drama|Romance
2621,2552,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance
2622,2553,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy
2623,2554,Trippin' (1999),Comedy
2624,2555,After Life (1998),Drama
2625,2556,Black Mask (Hak hap) (1996),Action
2626,2557,Edge of Seventeen (1998),Comedy|Drama|Romance
2627,2558,Endurance (1998),Documentary|Drama
2628,2559,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
2629,2560,"Love Letter, The (1999)",Comedy|Romance
2630,2561,Besieged (L' Assedio) (1998),Drama
2631,2562,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller
2632,2563,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama
2633,2564,"Mummy, The (1932)",Horror|Romance
2634,2565,"Mummy, The (1959)",Horror
2635,2566,"Mummy's Curse, The (1944)",Horror
2636,2567,"Mummy's Ghost, The (1944)",Horror
2637,2568,"Mummy's Hand, The (1940)",Horror
2638,2569,"Mummy's Tomb, The (1942)",Horror
2639,2570,Mommie Dearest (1981),Drama
2640,2571,Superman (1978),Action|Adventure|Sci-Fi
2641,2572,Superman II (1980),Action|Adventure|Sci-Fi
2642,2573,Superman III (1983),Action|Adventure|Sci-Fi
2643,2574,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
2644,2575,Dracula (1931),Horror
2645,2576,Dracula (1958),Horror
2646,2577,House of Dracula (1945),Horror
2647,2578,House of Frankenstein (1944),Horror
2648,2579,Frankenstein (1931),Horror
2649,2580,Son of Frankenstein (1939),Horror
2650,2581,"Ghost of Frankenstein, The (1942)",Horror
2651,2582,Frankenstein Meets the Wolf Man (1943),Horror
2652,2583,"Curse of Frankenstein, The (1957)",Horror
2653,2584,Son of Dracula (1943),Horror
2654,2585,"Wolf Man, The (1941)",Horror
2655,2586,Howling II: Your Sister Is a Werewolf (1985),Horror
2656,2587,Tarantula (1955),Horror|Sci-Fi
2657,2588,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
2658,2589,"Flying Saucer, The (1950)",Sci-Fi
2659,2590,It Came from Hollywood (1982),Comedy|Documentary
2660,2591,"Thing From Another World, The (1951)",Sci-Fi
2661,2592,It Came from Outer Space (1953),Sci-Fi
2662,2593,"War of the Worlds, The (1953)",Action|Sci-Fi|War
2663,2594,It Came from Beneath the Sea (1955),Sci-Fi
2664,2595,Invasion of the Body Snatchers (1956),Horror|Sci-Fi
2665,2596,Earth Vs. the Flying Saucers (1956),Sci-Fi
2666,2597,It Conquered the World (1956),Sci-Fi
2667,2598,"Mole People, The (1956)",Sci-Fi
2668,2599,Swamp Thing (1982),Horror|Sci-Fi
2669,2600,Pork Chop Hill (1959),War
2670,2601,"Run Silent, Run Deep (1958)",War
2671,2602,Notting Hill (1999),Comedy|Romance
2672,2603,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
2673,2604,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama
2674,2605,"Loss of Sexual Innocence, The (1999)",Drama
2675,2606,Twice Upon a Yesterday (1998),Comedy|Drama|Romance
2676,2607,Instinct (1999),Drama|Thriller
2677,2608,Buena Vista Social Club (1999),Documentary
2678,2609,Desert Blue (1999),Drama
2679,2610,Finding North (1999),Drama|Romance
2680,2611,Floating (1997),Drama
2681,2612,Free Enterprise (1998),Comedy|Romance|Sci-Fi
2682,2613,Limbo (1999),Drama
2683,2614,Austin Powers: The Spy Who Shagged Me (1999),Comedy
2684,2615,Taxman (1999),Comedy|Drama
2685,2616,"Red Dwarf, The (Le Nain rouge) (1998)",Comedy|Drama
2686,2617,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery
2687,2618,Tarzan (1999),Animation|Children's
2688,2619,"General's Daughter, The (1999)",Drama|Thriller
2689,2620,Get Bruce (1999),Documentary
2690,2621,"Ideal Husband, An (1999)",Comedy
2691,2622,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama
2692,2623,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance
2693,2624,Trekkies (1997),Documentary
2694,2625,Big Daddy (1999),Comedy
2695,2626,"Boys, The (1997)",Drama
2696,2627,"Dinner Game, The (Le Dîner de cons) (1998)",Comedy
2697,2628,My Son the Fanatic (1998),Comedy|Drama|Romance
2698,2629,Zone 39 (1997),Sci-Fi
2699,2630,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller
2700,2631,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy
2701,2632,Wild Wild West (1999),Action|Sci-Fi|Western
2702,2633,Summer of Sam (1999),Drama
2703,2634,Broken Vessels (1998),Drama
2704,2635,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance
2705,2636,"Late August, Early September (Fin août, début septembre) (1998)",Drama
2706,2637,American Pie (1999),Comedy
2707,2638,Arlington Road (1999),Thriller
2708,2639,"Autumn Tale, An (Conte d'automne) (1998)",Romance
2709,2640,Muppets From Space (1999),Children's|Comedy
2710,2641,"Blair Witch Project, The (1999)",Horror
2711,2642,My Life So Far (1999),Drama
2712,2643,Eyes Wide Shut (1999),Drama
2713,2644,Lake Placid (1999),Horror|Thriller
2714,2645,"Wood, The (1999)",Drama
2715,2646,"Velocity of Gary, The (1998)",Comedy|Romance
2716,2647,Ghostbusters (1984),Comedy|Horror
2717,2648,Ghostbusters II (1989),Comedy|Horror
2718,2649,Drop Dead Gorgeous (1999),Comedy
2719,2650,"Haunting, The (1999)",Horror|Thriller
2720,2651,Inspector Gadget (1999),Action|Adventure|Children's|Comedy
2721,2652,Trick (1999),Romance
2722,2653,Deep Blue Sea (1999),Action|Sci-Fi|Thriller
2723,2654,Mystery Men (1999),Action|Adventure|Comedy
2724,2655,Runaway Bride (1999),Comedy|Romance
2725,2656,Twin Falls Idaho (1999),Drama
2726,2657,"Killing, The (1956)",Crime|Film-Noir
2727,2658,Killer's Kiss (1955),Film-Noir
2728,2659,Spartacus (1960),Drama
2729,2660,Lolita (1962),Drama
2730,2661,Barry Lyndon (1975),Drama
2731,2662,"400 Blows, The (Les Quatre cents coups) (1959)",Drama
2732,2663,Jules and Jim (Jules et Jim) (1961),Drama
2733,2664,Vibes (1988),Adventure|Comedy
2734,2665,"Mosquito Coast, The (1986)",Drama
2735,2666,"Golden Child, The (1986)",Action|Adventure|Comedy
2736,2667,Brighton Beach Memoirs (1986),Comedy
2737,2668,Assassination (1987),Action
2738,2669,Crimes of the Heart (1986),Comedy|Drama
2739,2670,"Color Purple, The (1985)",Drama
2740,2671,"Kindred, The (1986)",Horror
2741,2672,No Mercy (1986),Action|Thriller
2742,2673,Ménage (Tenue de soirée) (1986),Comedy|Drama
2743,2674,Native Son (1986),Drama
2744,2675,Otello (1986),Drama
2745,2676,"Mission, The (1986)",Drama
2746,2677,Little Shop of Horrors (1986),Comedy|Horror|Musical
2747,2678,"Little Shop of Horrors, The (1960)",Comedy|Horror
2748,2679,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure
2749,2680,"Morning After, The (1986)",Drama|Mystery
2750,2681,Radio Days (1987),Comedy|Drama
2751,2682,From the Hip (1987),Comedy
2752,2683,Outrageous Fortune (1987),Comedy|Mystery
2753,2684,"Bedroom Window, The (1987)",Thriller
2754,2685,Deadtime Stories (1987),Horror
2755,2686,Light of Day (1987),Drama
2756,2687,Wanted: Dead or Alive (1987),Action
2757,2688,Frances (1982),Drama
2758,2689,Plenty (1985),Drama
2759,2690,Dick (1999),Comedy
2760,2691,"Gambler, The (A Játékos) (1997)",Drama
2761,2692,"Iron Giant, The (1999)",Animation|Children's
2762,2693,"Sixth Sense, The (1999)",Thriller
2763,2694,"Thomas Crown Affair, The (1999)",Action|Thriller
2764,2695,"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller
2765,2696,"Acid House, The (1998)",Comedy|Drama
2766,2697,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama
2767,2698,Illuminata (1998),Comedy
2768,2699,Stiff Upper Lips (1998),Comedy
2769,2700,"Yards, The (1999)",Crime|Mystery
2770,2701,Bowfinger (1999),Comedy
2771,2702,Brokedown Palace (1999),Drama
2772,2703,Detroit Rock City (1999),Comedy
2773,2704,Alice and Martin (Alice et Martin) (1998),Drama
2774,2705,Better Than Chocolate (1999),Comedy|Romance
2775,2706,Head On (1998),Drama
2776,2707,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary
2777,2708,Cobra (1925),Drama
2778,2709,Never Talk to Strangers (1995),Thriller
2779,2710,Heaven Can Wait (1978),Comedy
2780,2711,"Raven, The (1963)",Comedy|Horror
2781,2712,"Tingler, The (1959)",Horror
2782,2713,Pit and the Pendulum (1961),Horror
2783,2714,"Tomb of Ligeia, The (1965)",Horror
2784,2715,"Masque of the Red Death, The (1964)",Horror
2785,2716,Tales of Terror (1962),Horror
2786,2717,Haunted Honeymoon (1986),Comedy
2787,2718,Cat's Eye (1985),Horror
2788,2719,And Now for Something Completely Different (1971),Comedy
2789,2720,Damien: Omen II (1978),Horror
2790,2721,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror
2791,2722,Airplane! (1980),Comedy
2792,2723,Airplane II: The Sequel (1982),Comedy
2793,2724,"American Werewolf in Paris, An (1997)",Comedy|Horror
2794,2725,European Vacation (1985),Comedy
2795,2726,Vacation (1983),Comedy
2796,2727,Funny Farm (1988),Comedy
2797,2728,Big (1988),Comedy|Fantasy
2798,2729,Problem Child (1990),Comedy
2799,2730,Problem Child 2 (1991),Comedy
2800,2731,Little Nemo: Adventures in Slumberland (1992),Animation|Children's
2801,2732,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
2802,2733,Tequila Sunrise (1988),Action|Romance|Thriller
2803,2734,"Pelican Brief, The (1993)",Thriller
2804,2735,"Christmas Story, A (1983)",Comedy|Drama
2805,2736,Mickey Blue Eyes (1999),Comedy|Romance
2806,2737,Teaching Mrs. Tingle (1999),Comedy|Thriller
2807,2738,Universal Soldier: The Return (1999),Action|Sci-Fi
2808,2739,Universal Soldier (1992),Action|Sci-Fi
2809,2740,Love Stinks (1999),Comedy
2810,2741,Perfect Blue (1997),Animation|Mystery
2811,2742,With Friends Like These... (1998),Comedy
2812,2743,In Too Deep (1999),Action|Thriller
2813,2744,"Source, The (1999)",Documentary
2814,2745,"Bat, The (1959)",Horror
2815,2746,Iron Eagle (1986),Action|War
2816,2747,Iron Eagle II (1988),Action|War
2817,2748,Aces: Iron Eagle III (1992),Action|War
2818,2749,Iron Eagle IV (1995),Action|War
2819,2750,Three Days of the Condor (1975),Thriller
2820,2751,Hamlet (1964),Drama
2821,2752,Male and Female (1919),Adventure|Drama
2822,2753,Medicine Man (1992),Adventure|Romance
2823,2754,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama
2824,2755,On the Ropes (1999),Documentary
2825,2756,Rosie (1998),Drama
2826,2757,"13th Warrior, The (1999)",Action|Horror|Thriller
2827,2758,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller
2828,2759,Dudley Do-Right (1999),Children's|Comedy
2829,2760,"Muse, The (1999)",Comedy|Drama
2830,2761,Cabaret Balkan (Bure Baruta) (1998),Drama
2831,2762,"Dog of Flanders, A (1999)",Drama
2832,2763,"Lost Son, The (1999)",Drama
2833,2764,Lucie Aubrac (1997),Romance|War
2834,2765,"Very Thought of You, The (1998)",Comedy|Romance
2835,2766,Chill Factor (1999),Action|Thriller
2836,2767,Outside Providence (1999),Comedy
2837,2768,Bedrooms & Hallways (1998),Comedy|Romance
2838,2769,I Woke Up Early the Day I Died (1998),Comedy
2839,2770,West Beirut (West Beyrouth) (1998),Drama
2840,2771,Stigmata (1999),Thriller
2841,2772,Stir of Echoes (1999),Thriller
2842,2773,Best Laid Plans (1999),Crime|Drama
2843,2774,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
2844,2775,"Minus Man, The (1999)",Drama|Mystery
2845,2776,White Boys (1999),Drama
2846,2777,"Adventures of Milo and Otis, The (1986)",Children's
2847,2778,Only Angels Have Wings (1939),Drama
2848,2779,Othello (1952),Drama
2849,2780,Queens Logic (1991),Comedy|Drama
2850,2781,Public Access (1993),Drama|Thriller
2851,2782,Saturn 3 (1979),Adventure|Sci-Fi|Thriller
2852,2783,"Soldier's Story, A (1984)",Drama
2853,2784,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",Horror
2854,2785,Don't Look in the Basement! (1973),Horror
2855,2786,Nightmares (1983),Horror
2856,2787,I Saw What You Did (1965),Thriller
2857,2788,Yellow Submarine (1968),Animation|Musical
2858,2789,American Beauty (1999),Comedy|Drama
2859,2790,Stop Making Sense (1984),Documentary
2860,2791,Blue Streak (1999),Comedy
2861,2792,For Love of the Game (1999),Comedy|Drama
2862,2793,Caligula (1980),Drama
2863,2794,"Hard Day's Night, A (1964)",Comedy|Musical
2864,2795,Splendor (1999),Comedy
2865,2796,Sugar Town (1999),Comedy
2866,2797,"Buddy Holly Story, The (1978)",Drama
2867,2798,Fright Night (1985),Comedy|Horror
2868,2799,Fright Night Part II (1989),Horror
2869,2800,"Separation, The (La Séparation) (1994)",Drama
2870,2801,Barefoot in the Park (1967),Comedy
2871,2802,Deliverance (1972),Adventure|Thriller
2872,2803,Excalibur (1981),Action|Drama|Fantasy|Romance
2873,2804,Lulu on the Bridge (1998),Drama|Mystery|Romance
2874,2805,"Pajama Game, The (1957)",Comedy
2875,2806,Sommersby (1993),Drama|Mystery|Romance
2876,2807,Thumbelina (1994),Animation|Children's
2877,2808,Tommy (1975),Drama|Musical
2878,2809,Hell Night (1981),Horror
2879,2810,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy
2880,2811,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy
2881,2812,Double Jeopardy (1999),Action|Thriller
2882,2813,Jakob the Liar (1999),Drama
2883,2814,Mumford (1999),Comedy
2884,2815,Dog Park (1998),Comedy|Romance
2885,2816,Guinevere (1999),Drama|Romance
2886,2817,"Adventures of Elmo in Grouchland, The (1999)",Children's|Comedy
2887,2818,Simon Sez (1999),Drama
2888,2819,Drive Me Crazy (1999),Comedy|Romance
2889,2820,"Mystery, Alaska (1999)",Comedy
2890,2821,Three Kings (1999),Drama|War
2891,2822,"Happy, Texas (1999)",Comedy
2892,2823,New Rose Hotel (1998),Action|Drama
2893,2824,Plunkett & MaCleane (1999),Action|Drama
2894,2825,Romance (1999),Drama|Romance
2895,2826,Napoleon and Samantha (1972),Adventure
2896,2827,Alvarez Kelly (1966),Western
2897,2828,And the Ship Sails On (E la nave va) (1984),Comedy|War
2898,2829,"Dark Half, The (1993)",Horror|Mystery
2899,2830,Gulliver's Travels (1939),Adventure|Animation|Children's
2900,2831,Monkey Shines (1988),Horror|Sci-Fi
2901,2832,Phantasm (1979),Horror|Sci-Fi
2902,2833,Psycho II (1983),Horror|Thriller
2903,2834,Psycho III (1986),Horror|Thriller
2904,2835,Rain (1932),Drama
2905,2836,Sanjuro (1962),Action|Adventure
2906,2837,Random Hearts (1999),Drama|Romance
2907,2838,Superstar (1999),Comedy
2908,2839,Boys Don't Cry (1999),Drama
2909,2840,"Five Wives, Three Secretaries and Me (1998)",Documentary
2910,2841,"Ennui, L' (1998)",Drama|Romance
2911,2842,"Grandfather, The (El Abuelo) (1998)",Drama
2912,2843,"Limey, The (1999)",Action|Crime|Drama
2913,2844,"Mating Habits of the Earthbound Human, The (1998)",Comedy
2914,2845,Molly (1999),Comedy|Drama
2915,2846,Risky Business (1983),Comedy
2916,2847,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
2917,2848,Body Heat (1981),Crime|Thriller
2918,2849,Ferris Bueller's Day Off (1986),Comedy
2919,2850,Year of Living Dangerously (1982),Drama|Romance
2920,2851,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
2921,2852,High Plains Drifter (1972),Western
2922,2853,Hang 'em High (1967),Western
2923,2854,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy
2924,2855,Drunken Master (Zui quan) (1979),Action|Comedy
2925,2856,"Conformist, The (Il Conformista) (1970)",Drama
2926,2857,Hairspray (1988),Comedy|Drama
2927,2858,Brief Encounter (1946),Drama|Romance
2928,2859,"Razor's Edge, The (1984)",Drama
2929,2860,Reds (1981),Drama
2930,2861,Return with Honor (1998),Documentary
2931,2862,Time of the Gypsies (Dom za vesanje) (1989),Drama
2932,2863,Days of Heaven (1978),Drama
2933,2864,"Fire Within, The (Le Feu Follet) (1963)",Drama
2934,2865,"Love Bewitched, A (El Amor Brujo) (1986)",Musical
2935,2866,"Lady Eve, The (1941)",Comedy|Romance
2936,2867,Sullivan's Travels (1942),Comedy
2937,2868,"Palm Beach Story, The (1942)",Comedy
2938,2869,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama
2939,2870,Niagara (1953),Drama|Thriller
2940,2871,Gilda (1946),Film-Noir
